Unnamed: 0,sentence,#aspect terms,aspect_terms,at_polarity,main_sentiment
143,Bill बिना drinks के 2 lunch के लिए लगभग $25 की रही है।,3,"['Bill', 'lunch', 'drinks']","['neutral', 'neutral', 'neutral']",neutral
1337,"यदि यह bar में बस एक quick martini (जो मैं Jeffery's का recommend करता हूँ) या एक शानदार Roast Chicken, के लिए village जाते हैं!",3,"['martini', 'bar', 'Roast Chicken']","['neutral', 'neutral', 'positive']",neutral
2989,मैंने दोनों times pizza और caprese salad appetizer खाया है।,2,"['pizza', 'caprese salad appetizer']","['neutral', 'neutral']",neutral
2847,"Atmosphere कुछ ज्यादा special नहीं है, लेकिन यह Tokyo में Sushi establishment की तरह feel होता है।",1,['Atmosphere'],['neutral'],neutral
767,"Thai food की बात होने पर मैं सबसे experienced person नहीं हूं, लेकिन मेरा friend जो मुझे वहां ले गया, वह है।",1,['Thai food'],['neutral'],neutral
2396,मैं Naples 45 में dinner के लिए twice गया हूँ।,1,['dinner'],['neutral'],neutral
785,"अपना food प्राप्त करने के लिए जाएँ, एक bench ढूंढें, और plate of dumplings के साथ kick back करें।",2,"['food', 'plate of dumplings']","['neutral', 'positive']",neutral
333,161 Lafayette में एक drink के साथ कुछ friends में meeting हुई और Thai Angel के साथ walk भी किया गया।,1,['drink'],['neutral'],neutral
1888,हम तीनों बिना किसी reservations के एक week night में लगभग 5:30 बजे dinner पर गए।,2,"['dinner', 'reservations']","['neutral', 'neutral']",neutral
1570,Price के लिए Sushi भी कुछ कम spectacular नहीं थी।,2,"['Sushi', 'Price']","['neutral', 'negative']",neutral
2729,"Palak paneer standard था, और मैं malai kofta का fan नहीं था।",2,"['Palak paneer', 'malai kofta']","['neutral', 'neutral']",neutral
1486,Decor minimalist और clean है - distract  करने या commend करने के लिए कुछ भी नहीं।,1,['Decor'],['neutral'],neutral
149,कुछ drinks और appetizers लेकर friend और उसकी girlfriend के साथ double date पर गया।,2,"['drinks', 'appetizers']","['neutral', 'neutral']",neutral
1934,"हालांकि, menu का असली kicker, beef cubes या chicken with chili and lemon grass है।",3,"['menu', 'beef cubes', 'chicken with chili and lemon grass']","['neutral', 'positive', 'positive']",neutral
1084,"लेकिन, वे bun के लिए बहुत big थे।",1,['bun'],['neutral'],neutral
2552,"मैं खाने के लिए कभी भी table का wait नहीं करूंगा, यह उतना great नहीं है।",1,['table'],['neutral'],neutral
1530,और इस culinary nightmare का conclusion check हमारी table पर एक glass of water से knock करके दिया गया।,3,"['check', 'table', 'glass of water']","['neutral', 'neutral', 'neutral']",neutral
965,मैं तीन बार spice जा चुका हूं- दो बार lunch और एक बार dinner के दौरान।,2,"['lunch', 'dinner']","['neutral', 'neutral']",neutral
2637,Sushi average है और prices कुछ भी है लेकिन।,2,"['Sushi', 'prices']","['neutral', 'neutral']",neutral
